Customer_ID,Cus_Fname,Cus_Lname,Cus_zipcode,Cus_city,Cus_State,Cus_Region ,Cus_Salary,Cus_Gender,Cus_Age,Cus_Style,Cus_Email,Cus_career,Cus_tel
4-182-4770-47,Giuliana,Jones,45214,Cincinnati,Ohio,MidWestern,"47,794.00",M,63,fast,Giuliana.Jones@ google.com,Secretary,1-142-393-911
5-624-3212-21,Makayla,Macdonald,55485,Minneapolis,Minnesota,MidWestern,"36,553.00",F,50,medium,Makayla.Macdonald@ google.com,Substance Abuse Counselor,1-363-039-957
1-312-3022-83,Jamiya,Finley,44312,Akron,Ohio,MidWestern,"63,005.00",M,69,fast ,Jamiya.Finley@ google.com,Art Director,1-218-960-220
1-802-5893-07,Natalia,Ford,92706,Santa Ana,California,Western,"43,375.00",M,40,fast,Natalia.Ford@ google.com,Court Reporter,1-761-449-932
1-027-5024-59,Jayla,Evans,45216,Cincinnati,Ohio,MidWestern,"50,304.00",M,54,slow,Jayla.Evans@ google.com,Chef,1-992-999-170
3-909-3072-00,Angelique,Casey,68180,Omaha,Nebraska,MidWestern,"13,539.00",M,54,slow,Angelique.Casey@ google.com,Software Developer,1-249-979-501
6-809-0856-73,Adelaide,Young,75086,Plano,Texas,Southwestern,"9,018.00",F,30,slow,Adelaide.Young@ google.com,Marriage & Family Therapist,1-525-936-324
0-382-4078-30,Greta,Walton,98194,Seattle,Washington,Northeastern,"52,740.00",F,35,fast,Greta.Walton@ google.com,Chemist,1-244-190-735
5-479-3031-07,Daniela,Cardenas,11740,Huntington,New York,Northeastern,"12,748.00",M,56,fast,Daniela.Cardenas@ google.com,Middle School Teacher,1-994-403-425
3-873-1016-67,Krystal,Sweeney,78293,San Antonio,Texas,Southwestern,"52,754.00",M,32,fast,Krystal.Sweeney@ google.com,Reporter,1-596-011-588
9-923-7927-18,Martha,Hawkins,94158,San Francisco,California,Western,"67,186.00",F,45,fast,Martha.Hawkins@ google.com,Police Officer,1-954-628-683
9-686-7483-48,Evangeline,Hobbs,7106,Newark,New Jersey,Northeastern,"27,686.00",M,36,slow,Evangeline.Hobbs@ google.com,Automotive mechanic,1-849-382-672
5-641-0419-95,Destinee,Sanchez,95820,Sacramento,California,Western,"59,403.00",F,32,slow,Destinee.Sanchez@ google.com,Drafter,1-317-147-098
1-096-7181-53,Saniyah,Bishop,15289,Pittsburgh,Pennsylvania,Northeastern,"62,264.00",M,41,slow,Saniyah.Bishop@ google.com,Statistician,1-274-580-291
4-511-6968-36,Daphne,Stein,85331,Phoenix,Arizona,Southwestern,"53,336.00",M,35,fast,Daphne.Stein@ google.com,Physician,1-157-011-303
8-920-5153-59,Reina,Stafford,33592,Tampa,Florida,Southeastern,"6,719.00",M,52,fast,Reina.Stafford@ google.com,Sports Coach,1-342-226-768
1-744-4736-60,Miracle,Mckay,98531,Washington,District of Columbia,Northeastern,"38,210.00",M,54,fast,Miracle.Mckay@ google.com,Speech-Language Pathologist,1-416-785-557
1-880-8060-49,Lillie,Hensley,37076,Nashville-Davidson,Tennessee,Southeastern,"10,875.00",F,44,fast,Lillie.Hensley@ google.com,Desktop publisher,1-323-163-314
8-594-2295-75,Dominique,Phelps,78041,Laredo,Texas,Southwestern,"47,400.00",F,47,fast,Dominique.Phelps@ google.com,Civil Engineer,1-427-457-070
5-151-3102-46,Noemi,Hancock,27601,Raleigh,North Carolina,Southeastern,"33,655.00",F,41,slow,Noemi.Hancock@ google.com,Microbiologist,1-147-963-076
4-927-5043-48,Jazmin,Dalton,40510,Lexington-Fayette,Kentucky,Southeastern,"44,395.00",F,59,slow,Jazmin.Dalton@ google.com,High School Teacher,1-473-607-551
1-219-4673-91,Shania,Fisher,63171,St. Louis,Missouri,Southeastern,"41,618.00",M,64,slow,Shania.Fisher@ google.com,Epidemiologist,1-103-943-833
0-656-6154-82,Gracelyn,Strickland,93703,Fresno,California,Western,"36,052.00",M,66,fast,Gracelyn.Strickland@ google.com,Insurance Agent,1-457-603-767
8-860-4738-81,Tori,Poole,22217,Arlington,Virginia,Southeastern,"47,957.00",M,36,fast,Tori.Poole@ google.com,Budget analyst,1-283-923-567
7-195-6734-71,Chasity,Gallegos,98191,Seattle,Washington,Northeastern,"22,325.00",M,49,fast,Chasity.Gallegos@ google.com,Plumber,1-973-611-037
0-006-3233-80,Alannah,Haynes,97207,Portland,Oregon,Western,"66,461.00",F,27,fast,Alannah.Haynes@ google.com,Registered Nurse,1-122-699-871
8-091-3898-65,Kaylin,Buchanan,35203,Birmingham,Alabama,Southeastern,"48,894.00",F,52,fast,Kaylin.Buchanan@ google.com,Professional athlete,1-809-172-275
2-792-8790-15,Josephine,Valdez,89122,Henderson,Nevada,Western,"6,992.00",M,45,fast,Josephine.Valdez@ google.com,Auto Mechanic,1-932-368-059
8-495-0693-76,Jacquelyn,Khan,95219,Stockton,California,Western,"8,813.00",M,55,fast,Jacquelyn.Khan@ google.com,Educator,1-364-321-848
6-586-9689-40,Annalise,Olsen,67277,Wichita,Kansas,MidWestern,"14,669.00",M,53,fast,Annalise.Olsen@ google.com,Systems Analyst,1-702-127-827
4-577-4978-66,Morgan,Peters,80951,Colorado Springs,Colorado,Western,"7,767.00",F,25,fast,Morgan.Peters@ google.com,Reporter,1-190-752-169
1-264-4457-42,Hallie,Bell,96808,Honolulu,Hawaii,Western,"41,302.00",F,38,fast,Hallie.Bell@ google.com,Diagnostic Medical Sonographer,1-496-573-205
0-394-6269-45,Charity,Ferguson,92870,Anaheim,California,Western,"60,087.00",F,31,fast,Charity.Ferguson@ google.com,Bus Driver,1-029-414-873
0-587-8372-32,Dana,Suarez,74857,Oklahoma City,Oklahoma,Southwestern,"62,593.00",M,49,medium,Dana.Suarez@ google.com,Secretary,1-887-816-864
9-922-9308-84,Frida,Simon,87113,Albuquerque,New Mexico,Southwestern,"59,002.00",F,37,medium,Frida.Simon@ google.com,College Professor,1-493-788-797
7-930-8448-42,Gabriella,Kemp,77407,Houston,Texas,Southwestern,"52,362.00",F,50,fast,Gabriella.Kemp@ google.com,Executive Assistant,1-553-948-061
1-299-1363-56,Kaelyn,Savage,89533,Reno,Nevada,Western,"31,938.00",M,29,medium,Kaelyn.Savage@ google.com,Radiologic Technologist,1-146-012-312
2-297-6285-47,Julie,Zuniga,75252,Plano,Texas,Southwestern,"32,613.00",M,49,medium,Julie.Zuniga@ google.com,Referee,1-396-364-308
4-363-1895-22,Raelynn,Horn,91225,Glendale,Arizona,Southwestern,"13,571.00",M,65,medium,Raelynn.Horn@ google.com,Anthropologist,1-234-130-599
2-472-7624-95,Aliya,Hampton,92735,Santa Ana,California,Western,"50,954.00",M,57,medium,Aliya.Hampton@ google.com,Editor,1-257-942-485
3-362-2943-21,Perla,Jimenez,98178,Seattle,Washington,Northeastern,"25,692.00",F,52,medium,Perla.Jimenez@ google.com,Market Research Analyst,1-840-055-130
6-218-9365-55,Bria,Miles,83714,Boise,Idaho,Western,"39,794.00",F,29,fast,Bria.Miles@ google.com,Judge,1-232-701-029
1-939-1981-37,Adalyn,Gates,28285,Charlotte,North Carolina,Southeastern,"52,922.00",M,53,medium,Adalyn.Gates@ google.com,Loan Officer,1-385-895-201
8-149-4842-34,Amanda,Scott,68176,Omaha,Nebraska,MidWestern,"13,162.00",F,36,medium,Amanda.Scott@ google.com,Substance Abuse Counselor,1-653-296-976
5-408-6774-92,Judith,Noble,98174,Seattle,Washington,Northeastern,"54,386.00",M,56,medium,Judith.Noble@ google.com,Social Worker,1-364-920-566
6-726-7178-07,Anabella,Gutierrez,32822,Orlando,Florida,Southeastern,"63,316.00",M,30,medium,Anabella.Gutierrez@ google.com,Physicist,1-119-740-125
1-165-1216-38,Juliana,Golden,70891,Baton Rouge,Louisiana,Southeastern,"47,507.00",F,40,medium,Juliana.Golden@ google.com,Computer Systems Analyst,1-968-823-040
8-670-1040-72,Crystal,Mora,33747,St. Petersburg,Florida,Southeastern,"55,283.00",M,47,fast,Crystal.Mora@ google.com,Security Guard,1-868-132-864
9-380-1480-03,Madison,Moody,92899,Anaheim,California,Western,"41,714.00",M,54,medium,Madison.Moody@ google.com,Dancer,1-680-353-794
5-911-7325-69,Carmen,Mcgrath,68509,Lincoln,Nebraska,MidWestern,"62,844.00",F,33,medium,Carmen.Mcgrath@ google.com,Dancer,1-337-323-697
6-463-6346-31,Myah,Vaughan,11103,New York,New York,Northeastern,"41,160.00",F,40,medium,Myah.Vaughan@ google.com,Recreation & Fitness Worker,1-391-061-515
2-558-2066-70,Madyson,Burke,90006,Los Angeles,California,Western,"58,967.00",F,41,medium,Madyson.Burke@ google.com,Food Scientist,1-818-425-656
8-550-7380-75,Kiera,Schneider,48207,Detroit,Michigan,MidWestern,"50,404.00",M,44,medium,Kiera.Schneider@ google.com,Personal Care Aide,1-753-552-236
1-675-8049-83,Amelie,Clements,91942,San Diego,California,Western,"36,902.00",M,37,fast,Amelie.Clements@ google.com,Coach,1-116-493-869
2-324-1720-22,Kaitlin,Russo,19187,Philadelphia,Pennsylvania,Northeastern,"26,837.00",M,69,medium,Kaitlin.Russo@ google.com,Systems Analyst,1-309-447-831
3-374-7387-49,Lorelai,Gilmore,7191,Newark,New Jersey,Northeastern,"15,775.00",F,67,medium,Lorelai.Gilmore@ google.com,Software Developer,1-929-620-268
2-024-8477-74,Julia,Wang,92799,Santa Ana,California,Western,"34,017.00",F,37,medium,Julia.Wang@ google.com,Fitness Trainer,1-749-171-351
8-561-2025-20,Marianna,Charles,70113,New Orleans,Louisiana,Southeastern,"5,055.00",F,42,medium,Marianna.Charles@ google.com,Personal Care Aide,1-690-619-671
7-408-1045-01,Isis,Walker,99507,Anchorage,Alaska,Western,"33,179.00",F,68,medium,Isis.Walker@ google.com,Art Director,1-601-693-167
2-088-7546-46,Melanie,Acevedo,85085,Phoenix,Arizona,Southwestern,"43,608.00",M,69,fast,Melanie.Acevedo@ google.com,IT Manager,1-414-278-564
5-897-6083-58,Kaliyah,Keith,38193,Memphis,Tennessee,Southeastern,"48,362.00",M,44,medium,Kaliyah.Keith@ google.com,Substance Abuse Counselor,1-726-561-782
0-489-4453-94,Jadyn,Davidson,78265,San Antonio,Texas,Southwestern,"69,657.00",F,43,medium,Jadyn.Davidson@ google.com,College Professor,1-885-975-716
4-488-8185-69,Liana,Whitaker,14276,Buffalo,New York,Northeastern,"43,935.00",M,36,medium,Liana.Whitaker@ google.com,Professional athlete,1-704-187-925
0-415-0120-93,Yoselin,Glass,91226,Glendale,Arizona,Southwestern,"66,188.00",F,40,medium,Yoselin.Glass@ google.com,Desktop publisher,1-705-655-065
3-888-1638-18,Marlee,Valencia,44105,Cleveland,Ohio,MidWestern,"53,148.00",M,55,medium,Marlee.Valencia@ google.com,Civil Engineer,1-061-402-220
8-986-7775-93,Abigail,Cabrera,92418,San Bernardino,California,Western,"56,303.00",M,58,medium,Abigail.Cabrera@ google.com,Art Director,1-516-896-214
6-575-9035-83,Aliza,Benson,75094,Plano,Texas,Southwestern,"8,349.00",M,44,fast,Aliza.Benson@ google.com,Economist,1-349-711-245
3-990-8193-80,Natasha,Gaines,43620,Toledo,Ohio,MidWestern,"7,795.00",M,46,slow,Natasha.Gaines@ google.com,School Counselor,1-757-349-081
2-918-6145-84,Emelia,Velasquez,33742,St. Petersburg,Florida,Southeastern,"49,313.00",F,61,fast,Emelia.Velasquez@ google.com,Psychologist,1-713-020-818
7-325-1583-77,Alexa,Lozano,93311,Bakersfield,California,Western,"5,908.00",F,25,medium,Alexa.Lozano@ google.com,Mason,1-547-690-966
1-345-5460-72,Nathalia,Gardner,79932,El Paso,Texas,Southwestern,"24,641.00",M,48,slow,Nathalia.Gardner@ google.com,School Psychologist,1-267-225-027
1-157-9978-64,Aleena,Patel,85082,Phoenix,Arizona,Southwestern,"19,302.00",M,65,slow,Aleena.Patel@ google.com,Accountant,1-753-094-782
5-216-7925-79,Mira,Mays,40514,Lexington-Fayette,Kentucky,Southeastern,"33,731.00",F,44,slow,Mira.Mays@ google.com,Chef,1-980-349-601
8-886-5705-76,Kara,Vincent,70884,Baton Rouge,Louisiana,Southeastern,"61,701.00",M,69,fast,Kara.Vincent@ google.com,Bookkeeping clerk,1-764-524-216
1-692-7152-24,Juliet,Esparza,22225,Arlington,Texas,Southwestern,"25,326.00",F,64,medium,Juliet.Esparza@ google.com,Dental Hygienist,1-002-944-180
5-678-7580-65,Courtney,Lang,80110,Denver,Colorado,Western,"40,208.00",M,62,medium,Courtney.Lang@ google.com,Firefighter,1-868-573-873
2-325-1578-14,Mikaela,Huber,43236,Columbus,Ohio,MidWestern,"56,477.00",M,60,fast,Mikaela.Huber@ google.com,Court Reporter,1-252-672-294
1-067-5017-21,Chana,Watkins,80044,Aurora,Colorado,Western,"58,359.00",M,48,medium,Chana.Watkins@ google.com,Database administrator,1-796-308-833
6-677-1040-63,Claire,Crawford,99516,Anchorage,Alaska,Western,"57,724.00",M,53,fast ,Claire.Crawford@ google.com,IT Manager,1-349-190-095
2-179-4810-60,Caitlin,Beck,27560,Durham,North Carolina,Southeastern,"51,073.00",F,28,fast,Caitlin.Beck@ google.com,Market Research Analyst,1-082-155-096
5-319-4713-21,Elsie,Trujillo,85275,Mesa,Arizona,Southwestern,"37,434.00",F,33,slow,Elsie.Trujillo@ google.com,Recreational Therapist,1-256-322-418
9-897-1322-45,Alexia,Kirby,93716,Fresno,California,Western,"68,708.00",F,52,slow,Alexia.Kirby@ google.com,Loan Officer,1-444-842-198
4-671-1066-53,Phoenix,Webster,80947,Colorado Springs,Colorado,Western,"42,584.00",F,40,slow,Phoenix.Webster@ google.com,Insurance Agent,1-696-854-937
0-743-9322-01,Katelynn,Riddle,33604,Tampa,Florida,Southeastern,"26,728.00",M,56,fast,Katelynn.Riddle@ google.com,Database administrator,1-129-203-019
0-851-7132-39,Harper,Chang,99224,Washington,District of Columbia,Northeastern,"10,523.00",M,63,fast,Harper.Chang@ google.com,Construction Manager,1-011-735-887
4-033-1888-40,Allison,Abbott,95832,Sacramento,California,Western,"62,794.00",M,62,fast,Allison.Abbott@ google.com,Database administrator,1-575-208-473
0-616-5295-69,Elisa,Duncan,28284,Charlotte,North Carolina,Southeastern,"31,848.00",M,49,fast,Elisa.Duncan@ google.com,Teacher Assistant,1-310-532-622
3-726-6428-28,Meghan,Green,95123,San Jose,California,Western,"37,316.00",F,68,slow,Meghan.Green@ google.com,Anthropologist,1-573-333-629
6-003-9078-93,Isabell,Richmond,99338,Washington,District of Columbia,Northeastern,"57,162.00",M,48,slow,Isabell.Richmond@ google.com,Clinical Laboratory Technician,1-523-717-334
4-727-5882-51,Mckayla,Rocha,98139,Seattle,Washington,Northeastern,"26,343.00",M,69,slow,Mckayla.Rocha@ google.com,Medical Secretary,1-136-543-719
1-918-5274-33,Kylie,Barber,28278,Charlotte,North Carolina,Southeastern,"5,746.00",M,30,fast,Kylie.Barber@ google.com,Public Relations Specialist,1-595-051-945
7-359-9995-95,Guadalupe,Reese,75228,Garland,Texas,Southwestern,"55,022.00",M,62,medium,Guadalupe.Reese@ google.com,Educator,1-635-864-636
4-608-9877-91,Sadie,Mcintyre,78045,Laredo,Texas,Southwestern,"49,918.00",F,29,medium,Sadie.Mcintyre@ google.com,HR Specialist,1-331-061-454
0-868-1927-04,Elaina,Mason,75043,Dallas,Texas,Southwestern,"21,156.00",F,40,fast,Elaina.Mason@ google.com,Actor,1-949-254-961
4-660-3653-15,Jaden,Maynard,77004,Houston,Texas,Southwestern,"51,147.00",M,32,medium,Jaden.Maynard@ google.com,Logistician,1-411-404-833
8-673-8377-11,Elena,Carpenter,35229,Birmingham,Alabama,Southeastern,"50,459.00",F,47,fast ,Elena.Carpenter@ google.com,Photographer,1-286-492-886
2-633-4334-88,Camilla,Nguyen,97214,Portland,Oregon,Western,"21,889.00",M,66,fast,Camilla.Nguyen@ google.com,IT Manager,1-056-765-191
8-885-3863-11,Amaris,Bowers,33012,Hialeah,Florida,Southeastern,"7,793.00",M,28,slow,Amaris.Bowers@ google.com,Budget analyst,1-691-120-829
2-659-4168-47,Savanah,Higgins,10475,New York,New York,Northeastern,"28,839.00",F,50,slow,Savanah.Higgins@ google.com,Marketing Manager,1-682-148-937
9-581-3733-39,Sarah,Norton,90014,Los Angeles,California,Western,"28,563.00",M,39,slow,Sarah.Norton@ google.com,School Psychologist,1-232-451-217
6-512-6056-32,Adrianna,Castaneda,55479,Minneapolis,Minnesota,MidWestern,"5,005.00",M,42,fast,Adrianna.Castaneda@ google.com,Clinical Laboratory Technician,1-225-880-941
8-381-2557-66,Gretchen,Fuller,44109,Cleveland,Ohio,MidWestern,"48,181.00",F,59,medium,Gretchen.Fuller@ google.com,Dentist,1-581-634-447
9-840-9638-17,Serenity,Hutchinson,30398,Atlanta,Georgia,Southeastern,"22,079.00",F,44,medium,Serenity.Hutchinson@ google.com,Photographer,1-977-777-477
2-005-1207-62,Diya,King,36105,Montgomery,Alabama,Southeastern,"49,316.00",F,48,fast,Diya.King@ google.com,Environmental scientist,1-880-004-071
1-613-0235-07,Addison,Brooks,75126,Dallas,Texas,Southwestern,"18,039.00",M,33,medium,Addison.Brooks@ google.com,Referee,1-473-147-175
9-512-8598-82,Skylar,Curtis,85086,Phoenix,Arizona,Southwestern,"6,606.00",M,41,medium,Skylar.Curtis@ google.com,High School Teacher,1-026-235-410
7-810-5194-83,Lizeth,Chase,90001,Los Angeles,California,Western,"19,517.00",M,63,medium,Lizeth.Chase@ google.com,Human Resources Assistant,1-435-702-810
2-199-0107-84,Alejandra,Beasley,98903,Washington,District of Columbia,Northeastern,"63,636.00",F,31,fast,Alejandra.Beasley@ google.com,Massage Therapist,1-837-230-630
2-733-4101-56,Nevaeh,Hebert,33607,Tampa,Florida,Southeastern,"23,966.00",F,43,slow,Nevaeh.Hebert@ google.com,Telemarketer,1-319-273-006
1-101-6105-09,Stacy,Holland,22230,Arlington,Texas,Southwestern,"23,453.00",F,30,fast,Stacy.Holland@ google.com,Telemarketer,1-983-037-897
3-041-8234-78,Andrea,Santos,74851,Oklahoma City,Oklahoma,Southwestern,"18,022.00",F,58,medium,Andrea.Santos@ google.com,Interpreter & Translator,1-194-564-342
5-144-6078-90,Jordan,Holt,89105,Henderson,Nevada,Western,"53,608.00",M,37,slow,Jordan.Holt@ google.com,Actor,1-922-364-322
3-017-1183-68,Jaslyn,Henderson,33002,Hialeah,Florida,Southeastern,"51,329.00",M,68,slow,Jaslyn.Henderson@ google.com,Security Guard,1-817-920-032
5-245-7575-28,Lila,Hays,36111,Montgomery,Alabama,Southeastern,"69,011.00",F,28,slow,Lila.Hays@ google.com,Paralegal,1-972-475-994
9-206-8330-20,Leslie,Lucas,7305,Jersey City,New Jersey,Northeastern,"8,832.00",F,65,slow,Leslie.Lucas@ google.com,Court Reporter,1-405-875-572
5-232-8195-04,Ivy,Randall,33135,Miami,Florida,Southeastern,"20,868.00",F,60,fast,Ivy.Randall@ google.com,High School Teacher,1-546-957-988
3-483-0002-56,Tiffany,Ramsey,23462,Virginia Beach,Virginia,Southeastern,"23,971.00",F,60,medium,Tiffany.Ramsey@ google.com,Sports Coach,1-397-711-434
6-330-7101-73,Libby,Cantrell,11590,North Hempstead,New York,Northeastern,"10,076.00",M,48,medium,Libby.Cantrell@ google.com,Software Developer,1-474-925-142
1-558-8692-38,Sanaa,Munoz,37143,Nashville-Davidson,Tennessee,Southeastern,"10,221.00",M,69,medium,Sanaa.Munoz@ google.com,Telemarketer,1-334-078-666
5-039-6101-44,Kierra,Mccall,23322,Chesapeake,Virginia,Southeastern,"43,927.00",M,61,fast,Kierra.Mccall@ google.com,Editor,1-872-512-401
1-482-8599-74,Lia,Howard,99344,Washington,District of Columbia,Northeastern,"32,457.00",M,69,slow,Lia.Howard@ google.com,Architect,1-209-192-297
9-631-6352-86,Valery,Davila,23321,Chesapeake,Virginia,Southeastern,"19,826.00",F,31,fast,Valery.Davila@ google.com,Microbiologist,1-168-698-779
8-828-2470-95,Shyla,Giles,95356,Modesto,California,Western,"45,488.00",F,33,slow,Shyla.Giles@ google.com,Substance Abuse Counselor,1-178-224-537
0-000-8007-17,Yesenia,Greer,30385,Atlanta,Georgia,Southeastern,"40,267.00",M,47,slow,Yesenia.Greer@ google.com,Recreational Therapist,1-786-587-850
0-730-3935-94,Charlize,Yoder,27429,Greensboro,North Carolina,Southeastern,"21,505.00",M,70,slow,Charlize.Yoder@ google.com,Budget analyst,1-635-454-222
2-293-9356-94,Sasha,Obrien,95864,Sacramento,California,Western,"25,772.00",M,52,slow,Sasha.Obrien@ google.com,Marriage & Family Therapist,1-100-125-580
5-647-8461-29,Jaidyn,Moon,91393,Glendale,Arizona,Southwestern,"56,626.00",F,52,fast,Jaidyn.Moon@ google.com,Logistician,1-301-838-471
3-375-1721-33,Lillian,Coffey,88512,El Paso,Texas,Southwestern,"30,193.00",F,62,medium,Lillian.Coffey@ google.com,Event Planner,1-654-296-900
5-901-1691-09,Amya,Mckinney,78726,Austin,Texas,Southwestern,"65,207.00",F,62,medium,Amya.Mckinney@ google.com,Computer Systems Administrator,1-850-656-305
2-657-9955-58,Deanna,Greene,43224,Columbus,Ohio,MidWestern,"69,057.00",M,49,medium,Deanna.Greene@ google.com,Actuary,1-832-061-988
9-577-5474-05,Scarlett,Newton,43609,Toledo,Ohio,MidWestern,"65,538.00",F,49,fast,Scarlett.Newton@ google.com,Artist,1-667-118-900
7-930-2176-18,Beatrice,Dyer,92825,Anaheim,California,Western,"24,819.00",F,66,slow,Beatrice.Dyer@ google.com,Computer Support Specialist,1-780-886-143
1-583-7432-14,Arabella,Lara,91501,Glendale,Arizona,Southwestern,"14,595.00",M,59,fast,Arabella.Lara@ google.com,Librarian,1-494-904-952
6-849-2278-20,Gloria,Benton,98126,Washington,District of Columbia,Northeastern,"59,257.00",M,36,medium,Gloria.Benton@ google.com,IT Manager,1-271-383-829
7-365-6654-84,Caitlyn,Tapia,22242,Arlington,Texas,Southwestern,"17,314.00",M,48,slow,Caitlyn.Tapia@ google.com,Substance Abuse Counselor,1-905-605-222
7-060-9725-20,Yaretzi,Holloway,99567,Anchorage,Alaska,Western,"40,808.00",M,44,slow,Yaretzi.Holloway@ google.com,College Professor,1-309-449-192
7-776-8543-88,Ashlynn,Townsend,63166,St. Louis,Missouri,Southeastern,"18,953.00",F,27,slow,Ashlynn.Townsend@ google.com,Professional athlete,1-235-220-946
6-030-2904-30,Shyann,Fitzgerald,75046,Garland,Texas,Southwestern,"44,186.00",F,36,fast,Shyann.Fitzgerald@ google.com,Desktop publisher,1-324-043-586
2-469-3521-52,Kayden,Coleman,33615,Tampa,Florida,Southeastern,"38,770.00",M,43,medium,Kayden.Coleman@ google.com,Civil Engineer,1-165-342-524
5-333-2702-96,Selena,Copeland,46856,Fort Wayne,Indiana,MidWestern,"40,285.00",F,43,medium,Selena.Copeland@ google.com,Art Director,1-769-019-057
3-244-5677-67,Lana,Atkins,33716,St. Petersburg,Florida,Southeastern,"57,115.00",M,36,fast,Lana.Atkins@ google.com,Economist,1-701-450-130
9-733-9738-34,Helen,Fritz,23325,Chesapeake,Virginia,Southeastern,"24,540.00",M,37,medium,Helen.Fritz@ google.com,School Counselor,1-374-923-581
6-988-9520-74,Ayla,Lawrence,32250,Jacksonville,Florida,Southeastern,"20,172.00",F,49,fast ,Ayla.Lawrence@ google.com,Psychologist,1-651-950-302
9-642-8531-68,Katrina,Pollard,74112,Tulsa,Oklahoma,Southwestern,"43,361.00",M,58,fast,Katrina.Pollard@ google.com,Mason,1-306-974-620
9-285-8924-09,Vivian,Escobar,11724,Huntington,New York,Northeastern,"26,607.00",M,35,slow,Vivian.Escobar@ google.com,School Psychologist,1-047-862-536
7-655-2763-78,Desirae,Shah,63177,St. Louis,Missouri,Southeastern,"22,880.00",F,29,slow,Desirae.Shah@ google.com,Accountant,1-412-228-219
